Key,Source,Context,Changes,English,tchinese
,,,,,
drinkPortTSK_AOO,items,Food,New,Port,波特酒
drinkPortTSK_AOOSchematic,items,Food,,Port Recipe,波特酒食譜
drinkPortTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]What's better than wine? Fortified wine!,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]比葡萄酒更好的東西是什麼？加烈葡萄酒！
,,,,,
drinkRedWineTSK_AOO,items,Food,New,Red Wine,紅酒
drinkRedWineTSK_AOOSchematic,items,Food,,Red Wine Recipe,紅酒食譜
drinkRedWineTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Red wine, featuring hints of cherry, plum, and spice, aged in an oak barrel for many years.",[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]紅酒，帶有櫻桃、李子和香料的香氣，在橡木桶中陳釀多年。
,,,,,
drinkRumTSK_AOO,items,Food,New,Rum,蘭姆酒
drinkRumTSK_AOOSchematic,items,Food,,Rum Recipe,蘭姆酒食譜
drinkRumTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n \n\n[abddfc]DESCRIPTION:[ffffff]If gone, just make, find, or steal more!",[abddfc]類型：[ffffff]食物 \n \n\n[abddfc]說明：[ffffff]如果沒有了，就自己做、找或偷更多！
,,,,,
drinkSakeTSK_AOO,items,Food,New,Sake,清酒
drinkSakeTSK_AOOSchematic,items,Food,,Sake Recipe,清酒食譜
drinkSakeTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Smooth and silky rice wine.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]柔滑的米酒。
,,,,,
drinkSakeChilledTSK_AOO,items,Food,New,Chilled Sake,冰鎮清酒
drinkSakeChilledTSK_AOOSchematic,items,Food,,Chilled Sake Recipe,冰鎮清酒食譜
drinkSakeChilledTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Smooth and silky rice wine.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]柔滑的米酒。
,,,,,
drinkSakeHotTSK_AOO,items,Food,New,Hot Sake,熱清酒
drinkSakeHotTSK_AOOSchematic,items,Food,,Hot Sake Recipe,熱清酒食譜
drinkSakeHotTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Smooth and silky rice wine.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]柔滑的米酒。
,,,,,
drinkTequilaTSK_AOO,items,Food,New,Tequila,龍舌蘭酒
drinkTequilaTSK_AOOSchematic,items,Food,,Tequila Recipe,龍舌蘭酒食譜
drinkTequilaTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Wherever you are, it's a party with tequila!",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]無論你在哪裡，只要有龍舌蘭酒就是派對！
,,,,,
drinkVodkaTSK_AOO,items,Food,New,Vodka,伏特加
drinkVodkaTSK_AOOSchematic,items,Food,,Vodka Recipe,伏特加食譜
drinkVodkaTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Always be true to the Motherland.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]永遠忠於祖國。
,,,,,
drinkWhiskeyTSK_AOO,items,Food,New,Whiskey,威士忌
drinkWhiskeyTSK_AOOSchematic,items,Food,,Whiskey Recipe,威士忌食譜
drinkWhiskeyTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]Whiskey, scotch, and bourbon",[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]威士忌、蘇格蘭威士忌和波本威士忌
,,,,,
resourceWhiskeyStoneTSK_AOO,items,Food,New,Whiskey Stone,威士忌石
resourceWhiskeyStoneTSK_AOOSchematic,items,Food,,Whiskey Stone Recipe,威士忌石食譜
resourceWhiskeyStoneTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Chill your scotch without watering it down with these whiskey stones.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]用這些威士忌石來冰鎮你的蘇格蘭威士忌，而不會讓它變淡。
,,,,,
drinkWhiteWineTSK_AOO,items,Food,New,White Wine,白葡萄酒
drinkWhiteWineTSK_AOOSchematic,items,Food,,White Wine Recipe,白葡萄酒食譜
drinkWhiteWineTSK_AOODesc,items,Food,,"[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]White wine, featuring floral hints and a light fruit finish.",[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]白葡萄酒，帶有花香和淡淡的水果味。
,,,,,
drinkSchnappsTSK_AOO,items,Food,New,Schnapps,水果白蘭地
drinkSchnappsTSK_AOOSchematic,items,Food,,Schnapps Recipe,水果白蘭地食譜
drinkSchnappsTSK_AOODesc,items,Food,,[abddfc]TYPE: [ffffff]Food \n\n[abddfc]DESCRIPTION:[ffffff]A light alcohol made from different fruits.,[abddfc]類型：[ffffff]食物 \n\n[abddfc]說明：[ffffff]由不同水果製成的清淡酒精飲料。
,,,,,
,,,,,
drugClawedPainkillersTSK_AOO,items,Medical,New,Clawed Painkillers,爪狀止痛藥
drugClawedPainkillersTSK_AOOSchematic,items,Item,New,Clawed Painkillers Recipe,爪狀止痛藥食譜
drugClawedPainkillersTSK_AOODesc,items,Medical,New,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]More powerful than regular painkillers and gives you better knuckle brawling for a short time.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]比一般的止痛藥更有效，並在短時間內讓你擁有更好的指關節格鬥能力。
,,,,,
medicalLionBalmTSK_AOO,items,Medical,New,Lion Balm,萬金油
medicalLionBalmTSK_AOOSchematic,items,Item,New,Lion Balm Recipe,萬金油食譜
medicalLionBalmTSK_AOODesc,items,Medical,New,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Apply to aches and pains to regain the strength of the lion!,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]塗抹在疼痛部位，以恢復獅子的力量！
,,,,,
medicalMentholTSK_AOO,items,Medical,New,Menthol,薄荷醇
medicalMentholTSK_AOOSchematic,items,Item,New,Menthol Recipe,薄荷醇食譜
medicalMentholTSK_AOODesc,items,Medical,New,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Menthol is a common ingredient in medical recipes.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]薄荷醇是醫學食譜中常見的成分。
,,,,,
drugRestorativeTabletTSK_AOO,items,Medical,New,Restorative Capsule,恢復膠囊
drugRestorativeTabletTSK_AOOSchematic,items,Item,New,Restorative Capsule Recipe,恢復膠囊食譜
drugRestorativeTabletTSK_AOODesc,items,Medical,New,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Hefty anti-ouch meds for the survivor on the move.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]為移動中的倖存者提供的強效止痛藥。
,,,,,
drinkRoseWaterTSK_AOO,items,Food,New,Rose Water,玫瑰水
drinkRoseWaterTSK_AOOSchematic,items,Item,New,Rose Water Recipe,玫瑰水食譜
drinkRoseWaterTSK_AOODesc,items,Food,New,[abddfc]TYPE: [ffffff]Food  \n\n[abddfc]DESCRIPTION:[ffffff]Rose water can be used in cooking as well as in medicinal recipes.,[abddfc]類型：[ffffff]食物  \n\n[abddfc]說明：[ffffff]玫瑰水可用於烹飪和藥用食譜。
,,,,,
,,,,,
,,,,,
q_DeepFryingDesc,items,Item,New,Type: [c7b992] Quest [-]\n\nLearn to Use a Deep Fryer and make yourself a Bloomin' Onion! (Complete Ovens Quest to unlock the Deep Fryer.),類型：[c7b992] 任務 [-]\n\n學習使用油炸鍋並為自己做一個盛開的洋蔥！（完成烤箱任務以解鎖油炸鍋。）
qCloning1Desc,items,Item,New,Type: [c7b992] Quest Line [-]\nA series of quests to help learn about cloning.,類型：[c7b992] 任務線 [-]\n一系列任務，幫助你學習克隆。
QuestLineFarmingDesc,items,Item,New,Type: [c7b992] Quest Line [-]\nA series of quests to help learn about farming.,類型：[c7b992] 任務線 [-]\n一系列任務，幫助你學習農業。
qHoeHoeHoesDesc,items,Item,New,Type: [c7b992] Quest [-]\n\n Kill 20 strippers to get the Garden Hoe and maybe something else!\n\n Be careful! Once you start this quest the Strippers will be right on top of you! Maybe thats your thing?,類型：[c7b992] 任務 [-]\n\n殺死 20 個脫衣舞孃以獲得花園鋤頭，也許還有其他東西！\n\n小心！一旦你開始這個任務，脫衣舞孃就會在你身邊！也許那是你的菜？
qButcherDesc,items,Item,New,Type: [c7b992] Quest [-]\nA 2-part Quest!\n First  make a Butchers Table and then gather some meat!,類型：[c7b992] 任務 [-]\n一個 2 部分的任務！\n首先製作屠夫桌，然後收集一些肉！
qRareResourcesDesc,items,Item,New,Type: [c7b992] Quest [-]\nStart Harvesting Dead Animals to find some rare Resources! This is a hard one!\n\nTwo part Quest,類型：[c7b992] 任務 [-]\n開始收割動物屍體以找到一些稀有資源！這很難！\n\n兩部分任務
qEliteTraderDesc,items,Item,New,Type: [c7b992] Quest [-]\n\nFind an Elite Trader!,類型：[c7b992] 任務 [-]\n\n找到一位菁英商人！
QuestLineMechanicsDesc,items,Item,New,"Type: [c7b992] Quest Line [-]\nA series of quests that will guide you through how vehicles are crafted, upgraded and found!",類型：[c7b992] 任務線 [-]\n一系列任務將引導你了解如何製作、升級和找到載具！
QuestLineAlchemyDesc,items,Item,New,Type: [c7b992] Quest Line [-]\nA series of quests that will guide you through the art of Alchemy!,類型：[c7b992] 任務線 [-]\n一系列任務將引導你了解煉金術的藝術！
QuestLineResurrectionDesc,items,Item,New,Type: [c7b992] Quest Line [-]\nA series of quests that will guide you through resurrection of Zombies that will fight along side with you!,類型：[c7b992] 任務線 [-]\n一系列任務將引導你復活將與你並肩作戰的殭屍！
q_FoodProcessingDesc,items,Item,New,Type: [c7b992] Quest [-]\n\n Craft a KitchnAid!,類型：[c7b992] 任務 [-]\n\n製作 KitchenAid！
q_DairyDesc,items,Item,New,Type: [c7b992] Quest [-]\n\n Craft a Dairy Churn!,類型：[c7b992] 任務 [-]\n\n製作乳製品攪拌器！
q_BrewingDesc,items,Item,New,Type: [c7b992] Quest [-]\n\n Craft a Brew Station!,類型：[c7b992] 任務 [-]\n\n製作釀造站！
q_GrillingDesc,items,Item,New,Type: [c7b992] Quest [-]\n\n Craft a Grill!,類型：[c7b992] 任務 [-]\n\n製作烤架！
q_OvensDesc,items,Item,New,Type: [c7b992] Quest [-]\n\n Craft an Oven!,類型：[c7b992] 任務 [-]\n\n製作烤箱！
,,,,,
,,,,,
,,,,,
,,,,,
tutorialTipQuest01,Journal Tip,,,A long time ago in a Galaxy far...............on second thought you only have time for the condensed version of the story: \n\n Sickness......Experimentation......Mistakes.......End of world as we know it!\n\nThe world is now ruled by the Skeleton OverLords. \nYou must defeat the overlords and destroy Turdlingers research facility!\n\nWelcome to the Age of Oblivion!\n\nTip: Check your Journal!...... I mean it CHECK YOUR JOURNAL!,很久以前，在遙遠的星系中...............再想想，你只有時間看故事的濃縮版本：\n\n疾病......實驗......錯誤......我們所知的世界末日！\n\n世界現在由骷髏領主統治。\n你必須打敗領主並摧毀 Turdlingers 研究設施！\n\n歡迎來到遺忘時代！\n\n提示：查看你的日記！......我是認真的，查看你的日記！
tutorialTipQuest01_title,Journal Tip,,,Age of Oblivion,遺忘時代
tutorialTipQuest02,Journal Tip,Quest Info,,You have been given some items to get started with your journey. You can taunt your enemies and friends with an 'Emote'. If you find things challenging to start you can use 'Beginner Mode' which will last until you die or until you reach level 11. Make yourself the Master Workbench and recieve even more important items to help you with your journey.,你已經收到了一些物品，可以開始你的旅程。你可以用「表情」來嘲諷你的敵人和朋友。如果你發現事情具有挑戰性，你可以使用「新手模式」，它會持續到你死亡或達到 11 級。製作自己的大師工作台並接收更多重要物品來幫助你完成旅程。
tutorialTipQuest02_title,Journal Tip,,,Oblivion Master Workbench,遺忘大師工作台
quest_BasicSurvivalAOO,Quest,Quest Info,,Oblivion Bench,遺忘工作台
quest_BasicSurvival_subtitleAOO,Quest,Quest Info,,Oblivion Bench,遺忘工作台
quest_BasicSurvival_descriptionAOO,Quest,Quest Info,,The Oblivion Master Workbench will replace the standard Workbench. Craft and place this bench and then proceed to the trader for your rewards.,遺忘大師工作台將取代標準工作台。製作並放置此工作台，然後前往商人處領取你的獎勵。
,,,,,
farmingTipQuest,Journal Tip,Quest Info,,"The first thing you need to start farming is the Farm Table. The Farm Table is where you will be able to craft seeds, more efficient farm plots, and some farming tools.",你開始耕種的第一件事是農場桌。農場桌是你將能夠製作種子、更有效率的農田和一些農具的地方。
farmingTipQuest_title,Journal Tip,Quest Info,,Farm Table,農場桌
quest_FarmingAOO,Quest,Quest Info,,Farming Questline,耕種任務線
quest_Farming_subtitleAOO,Quest,Quest Info,,Farm Table,農場桌
quest_Farming_descriptionAOO,Quest,Quest Info,,Use your Oblivion Master Workbench to craft a Farm Table and place it.,使用你的遺忘大師工作台製作農場桌並放置它。
,,,,,
farming2TipQuest,Journal Tip,Quest Info,,Now that you have a Farm Table lets make some seed as and plant them.,現在你有了農場桌，讓我們製作一些種子並種植它們。
farming2TipQuest_title,Journal Tip,Quest Info,,Planting Seeds,種植種子
quest_Farming2AOO,Quest,Quest Info,,Planting Seeds,種植種子
quest_Farming2_subtitleAOO,Quest,Quest Info,,Planting Seeds,種植種子
quest_Farming2_descriptionAOO,Quest,Quest Info,,Step 1: Make sure you a skill pointed investing into 'Planting and Growing' \nStep 2: Using the Oblivion Master Workbench craft yourself a Seed Processor and add it to your Farm Table \nStep 3: Craft yourself some Wheat seeds \nStep4: Place the Farm Plot and and plant the Wheat seed,步驟 1：確保你有一個技能點投資於「種植和生長」\n步驟 2：使用遺忘大師工作台為自己製作種子處理器並將其添加到你的農場桌\n步驟 3：為自己製作一些小麥種子\n步驟 4：放置農田並種植小麥種子
,,,,,
farming3TipQuest,Journal Tip,Quest Info,,Lets expand your farm by craftfing and planting more crops!,讓我們通過製作和種植更多農作物來擴大你的農場！
farming3TipQuest_title,Journal Tip,Quest Info,,Expanding Your Farm,擴大你的農場
quest_Farming3AOO,Quest,Quest Info,,Expanding Your Farm,擴大你的農場
quest_Farming3_subtitleAOO,Quest,Quest Info,,Expanding Your Farm,擴大你的農場
quest_Farming3_descriptionAOO,Quest,Quest Info,,Craft and  plant the following:\n\n10X Corn\n4X Wheat\n4X Tomatos\n4X Sugarcane\n4X Potatos,製作並種植以下作物：\n\n10X 玉米\n4X 小麥\n4X 番茄\n4X 甘蔗\n4X 馬鈴薯
,,,,,
cloning1TipQuest,Journal Tip,Quest Info,,The first thing you need to start Cloning is the Cloning Station. The Cloning Station is where you will be able to craft cloning ingredients and Make Clones.,你開始克隆的第一件事是克隆站。克隆站是你將能夠製作克隆成分和製作克隆的地方。
cloning1TipQuest_title,Journal Tip,Quest Info,,Cloning Station,克隆站
quest_cloning1AOO,Quest,Quest Info,,Cloning Questline,克隆任務線
quest_cloning1_subtitleAOO,Quest,Quest Info,,Cloning Station,克隆站
quest_cloning1_descriptionAOO,Quest,Quest Info,,Use your Oblivion Master Workbench to craft a Cloning Station and place it.,使用你的遺忘大師工作台製作克隆站並放置它。
,,,,,
cloning2TipQuest,Journal Tip,Quest Info,,Before you can start cloning you will need cloning materials!,在你開始克隆之前，你需要克隆材料！
cloning2TipQuest_title,Journal Tip,Quest Info,,Collect cloning material,收集克隆材料
quest_cloning2AOO,Quest,Quest Info,,Collect Cloning material,收集克隆材料
quest_cloning2_subtitleAOO,Quest,Quest Info,,Collect Cloning material,收集克隆材料
quest_cloning2_descriptionAOO,Quest,Quest Info,,DNA can be extracted from Animal Carcass's and Zombie Corpse's using the Butcher Table. Everything else can be looted. Happy hunting!,可以使用屠夫桌從動物屍體和殭屍屍體中提取 DNA。其他一切都可以掠奪。祝你狩獵愉快！
,,,,,
cloning3TipQuest,Journal Tip,Quest Info,,Before you can start cloning you will need to add Power to the Cloning Station. You will need to craft a Crystal Power Generator and add it to your Station. You will then have to combine your cloning materials to create an cloning ingredient canister.,在你開始克隆之前，你需要為克隆站供電。你需要製作水晶發電機並將其添加到你的車站。然後你必須組合你的克隆材料來創建克隆成分罐。
cloning3TipQuest_title,Journal Tip,Quest Info,,Crystal Power Generator,水晶發電機
quest_cloning3AOO,Quest,Quest Info,,Crystal Power Generator,水晶發電機
quest_cloning3_subtitleAOO,Quest,Quest Info,,Crystal Power Generator,水晶發電機
quest_cloning3_descriptionAOO,Quest,Quest Info,,"You already have the materials for your ingredients canister but to craft a Crystal Power Generator you will have to collect Kybur Crystasl from the bottom of lakes, rivers and oceans",你已經有材料可以製作你的成分罐，但要製作水晶動力發電機，你必須從湖泊、河流和海洋的底部收集凱伯水晶
,,,,,
cloning4TipQuest,Journal Tip,Quest Info,,You are now ready to start making some clones!,你現在可以開始製作一些複製人了！
cloning4TipQuest_title,Journal Tip,Quest Info,,Make some clones!,製作一些複製人！
quest_cloning4AOO,Quest,Quest Info,,Make some clones!,製作一些複製人！
quest_cloning4_subtitleAOO,Quest,Quest Info,,Make some clones!,製作一些複製人！
quest_cloning4_descriptionAOO,Quest,Quest Info,,Before you can make your clones you will need to add Cloning Chambers to your station. Add and empty cloning chamber and then create a random Animal and a random guard.,在製作複製人之前，你需要在你的工作站中加入複製艙。加入一個空的複製艙，然後創造一個隨機動物和一個隨機警衛。
,,,,,
cloning5TipQuest,Journal Tip,Quest Info,,Enhanced Cloning,增強複製
cloning5TipQuest_title,Journal Tip,Quest Info,,Enhanced Cloning,增強複製
quest_cloning5AOO,Quest,Quest Info,,Enhanced Cloning,增強複製
quest_cloning5_subtitleAOO,Quest,Quest Info,,Enhanced Cloning,增強複製
quest_cloning5_descriptionAOO,Quest,Quest Info,,"If you add an enhanced cloning chamber to your station you will be able to Craft Milking Cows, Egg Laying Chickens and be able to create specific clones (But at a cost!)",如果你在你的工作站中加入一個增強複製艙，你將能夠製作擠奶牛、產蛋雞，並能夠創造特定的複製人（但需要付出代價！）
,,,,,
,,,,,
AlchemyTipQuest,Journal Tip,Quest Info,,"The first thing you need to start learning about Alchemy is the Alchemy Table. The Alchemy Table is where you will be able to craft potions, turn lead into gold and perform all function of the Chemistry Station.",你首先需要開始學習煉金術的是煉金術桌。煉金術桌是你能夠製作藥水、將鉛變成金，並執行化學工作站的所有功能的地方。
AlchemyTipQuest_title,Journal Tip,Quest Info,,Alchemy Table,煉金術桌
quest_AlchemyAOO,Quest,Quest Info,,Alchemy Questline,煉金術任務線
quest_Alchemy_subtitleAOO,Quest,Quest Info,,Alchemy Table,煉金術桌
quest_Alchemy_descriptionAOO,Quest,Quest Info,,Step 1: Make sure you have a skill point invested into Alchemy.\nStep 2: Use the Oblivion Master Workbench to craft an Alchemy Table and then place it.,步驟 1：確保你已將技能點投資於煉金術。\n步驟 2：使用遺忘大師工作台製作一張煉金術桌，然後放置它。
,,,,,
Alchemy2TipQuest,Journal Tip,Quest Info,,Now that you have an Alchemy  Table you probably want to get into some of the good stuff! For that you Need a Level 2 Alchemy Table!,現在你擁有一張煉金術桌，你可能想獲得一些好東西！為此，你需要一張 2 級煉金術桌！
Alchemy2TipQuest_title,Journal Tip,Quest Info,,Alchemy Table Level 2,2 級煉金術桌
quest_Alchemy2AOO,Quest,Quest Info,,Alchemy Table Level 2,2 級煉金術桌
quest_Alchemy2_subtitleAOO,Quest,Quest Info,,Alchemy Table Level 2,2 級煉金術桌
quest_Alchemy2_descriptionAOO,Quest,Quest Info,,Step 1: Make sure you have your Alchemy Skill at Level 2.\nStep 2: You can now craft an Upgrade Alchemy Table to L2 Token. So go ahead and make it!\nStep 3: Equip the token in your toolbelt and then right click on the Level 1 table to upgrade it.\nStep 4: Craft yourself a Generic Magic Potion. (you will have received the rare ingredients required from the previous quest.,步驟 1：確保你的煉金術技能達到 2 級。\n步驟 2：你現在可以製作一個升級煉金術桌到 L2 代幣。所以繼續製作吧！\n步驟 3：在你的工具帶中裝備代幣，然後右鍵點擊 1 級桌子以升級它。\n步驟 4：為自己製作一個通用魔法藥水。（你將從之前的任務中收到所需的稀有成分。
,,,,,
Alchemy3TipQuest,Journal Tip,Quest Info,,If you want to expand your Alchemy skills even more then you need to get a Level 3 Alchemy Table!,如果你想進一步擴展你的煉金術技能，那麼你需要獲得一張 3 級煉金術桌！
Alchemy3TipQuest_title,Journal Tip,Quest Info,,Alchemy Table Level 3,3 級煉金術桌
quest_Alchemy3AOO,Quest,Quest Info,,Alchemy Table Level 3,3 級煉金術桌
quest_Alchemy3_subtitleAOO,Quest,Quest Info,,Alchemy Table Level 3,3 級煉金術桌
quest_Alchemy3_descriptionAOO,Quest,Quest Info,,Step 1: Make sure you have your Alchemy Skill at Level 3.\nStep 2: You can now craft an Upgrade Alchemy Table to L23 Token. So go ahead and make it!\nStep 3: Equip the token in your toolbelt and then right click on the Level 2 table to upgrade it.\nStep 4: Craft yourself a Potion of Strength. (you will have received the rare ingredients required from the previous quest.,步驟 1：確保你的煉金術技能達到 3 級。\n步驟 2：你現在可以製作一個升級煉金術桌到 L23 代幣。所以繼續製作吧！\n步驟 3：在你的工具帶中裝備代幣，然後右鍵點擊 2 級桌子以升級它。\n步驟 4：為自己製作一個力量藥水。（你將從之前的任務中收到所需的稀有成分。
,,,,,
,,,,,
ResurrectionTipQuest,Journal Tip,Quest Info,,The first thing you need to start learning about Resurrection is the Resurrection Table. The Resurrection Table is where you will be able to resurrect zombies who will fight for you!\n\nHow to Use:\n\nAfter The Table is Placed you need to insert a Zombie Corpse. Equip corpse and then right click on Table.\n\n Then you need to insert a Resurrection potion the same way.\n\n Now Wait to see if it is successful!,你首先需要開始學習復活的是復活桌。復活桌是你能夠復活為你而戰的殭屍的地方！\n\n如何使用：\n\n放置桌子後，你需要插入一具殭屍屍體。裝備屍體，然後右鍵點擊桌子。\n\n然後你需要以相同的方式插入復活藥水。\n\n現在等待看看是否成功！
ResurrectionTipQuest_title,Journal Tip,Quest Info,,Resurrection Table,復活桌
quest_ResurrectionAOO,Quest,Quest Info,,Resurrection Table,復活桌
quest_Resurrection_subtitleAOO,Quest,Quest Info,,Resurrection Table,復活桌
quest_Resurrection_descriptionAOO,Quest,Quest Info,,Use the Oblivion Master Workbench to craft a Resurrection Table and then place it.,使用遺忘大師工作台製作一張復活桌，然後放置它。
,,,,,
RareResourcesTipQuest,Journal Tip,Quest Info,,When harvesting dead animals you have a chance to find a rare resource.  These resources are used in the making of very powerful and unique items. there are 16 that you can find. Find 8 in part 1 and 8 more in part 2!,在收穫死去的動物時，你有機會找到稀有資源。這些資源用於製作非常強大且獨特的物品。你可以找到 16 種。在第 1 部分找到 8 種，在第 2 部分找到 8 種！
RareResourcesTipQuest_title,Journal Tip,Quest Info,,Find Rare Resources,尋找稀有資源
quest_RareResourcesAOO,Quest,Quest Info,,Find Rare Resources - Part 1 of 2,尋找稀有資源 - 第 1 部分，共 2 部分
quest_RareResources_subtitleAOO,Quest,Quest Info,,Find Rare Resources - Part 1 of 2,尋找稀有資源 - 第 1 部分，共 2 部分
quest_RareResources_descriptionAOO,Quest,Quest Info,,Part 1\n\n Find these 8 rare resources to complete part 1 of this quest.,第 1 部分\n\n找到這 8 種稀有資源以完成此任務的第 1 部分。
,,,,,
RareResources2TipQuest,Journal Tip,Quest Info,,Now find the other 8 resources!,現在找到其他 8 種資源！
RareResources2TipQuest_title,Journal Tip,Quest Info,,Find Rare Resources,尋找稀有資源
quest_RareResources2AOO,Quest,Quest Info,,Find Rare Resources - Part 2 of 2,尋找稀有資源 - 第 2 部分，共 2 部分
quest_RareResources2_subtitleAOO,Quest,Quest Info,,Find Rare Resources - Part 2 of 2,尋找稀有資源 - 第 2 部分，共 2 部分
quest_RareResources2_descriptionAOO,Quest,Quest Info,,Part 1\n\n Find these 8 rare resources to complete part 2 of this quest.,第 1 部分\n\n找到這 8 種稀有資源以完成此任務的第 2 部分。
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
hoehoehoeTipQuest,Journal Tip,Quest Info,,"Get ready to kill some Strippers! uh err... Party Girls!  They will be right on top of you once youe start!  If thats your thing, then do nothing...otherwise kill dem hoes!",準備好殺死一些脫衣舞孃！呃，呃...派對女孩！一旦你開始，她們就會在你身邊！如果那是你的事，那就什麼都不做...否則就殺死她們！
hoehoehoeTipQuest_title,Journal Tip,Quest Info,,Hoe Hoe Hoe,Hoe Hoe Hoe
quest_hoehoehoeAOO,Quest,Quest Info,,Hoe Hoe Hoe,Hoe Hoe Hoe
quest_hoehoehoe_subtitleAOO,Quest,Quest Info,,Hoe Hoe Hoe,Hoe Hoe Hoe
quest_hoehoehoe_descriptionAOO,Quest,Quest Info,,Just kill these damn Strippers!,只要殺死這些該死的脫衣舞孃！
,,,,,
DeepFryingTipQuest,Journal Tip,Quest Info,,Learn the Art of Deep Frying by crafting a Deep Fryerand then making yourself a Bloomin' Onion.,通過製作一個油炸鍋並為自己製作一個盛開的洋蔥來學習油炸的藝術。
DeepFryingTipQuest_title,Journal Tip,Quest Info,,DeepFrying,油炸
quest_DeepFryingAOO,Quest,Quest Info,,DeepFrying,油炸
quest_DeepFrying_subtitleAOO,Quest,Quest Info,,DeepFrying,油炸
quest_DeepFrying_descriptionAOO,Quest,Quest Info,,Step 1: Craft and Place Deep Fryer. (Available via the Ovens variant block)\n\nStep 2: Craft a Bloomin' Onion!,步驟 1：製作並放置油炸鍋。（可通過烤箱變體塊獲得）\n\n步驟 2：製作一個盛開的洋蔥！
,,,,,
ButcherTipQuest,Journal Tip,Quest Info,,All Raw meat must be butchered before it is useable. In order to butcher your meat you will need a Butcher's Table,所有生肉在使用前都必須屠宰。為了屠宰肉類，您需要一張屠夫桌
ButcherTipQuest_title,Journal Tip,Quest Info,,Butcher's Table,屠夫桌
quest_ButcherAOO,Quest,Quest Info,,Butcher's Table,屠夫桌
quest_Butcher_subtitleAOO,Quest,Quest Info,,Butcher's Table,屠夫桌
quest_Butcher_descriptionAOO,Quest,Quest Info,,Craft and place Butchers Table.,製作並放置屠夫桌。
,,,,,
Butcher2TipQuest,Journal Tip,Quest Info,,Now that you have a Butcher's Table you need to get some raw meat to work with!,現在您有了一張屠夫桌，您需要一些生肉來處理！
Butcher2TipQuest_title,Journal Tip,Quest Info,,Collect Raw Meats,收集生肉
quest_Butcher2AOO,Quest,Quest Info,,Collect Raw Meats,收集生肉
quest_Butcher2_subtitleAOO,Quest,Quest Info,,Collect Raw Meats,收集生肉
quest_Butcher2_descriptionAOO,Quest,Quest Info,,"Collect 50 Raw Beef, 50 Raw Poultry, 50 Raw Pork and 50 Raw Wild Game",收集 50 份生牛肉、50 份生家禽、50 份生豬肉和 50 份生野味
,,,,,
CarCollectingTipQuest,Journal Tip,Quest Info,,Collect some Cars and get the Mighty Bat Tumbler!,收集一些汽車並獲得強大的蝙蝠車！
CarCollectingTipQuest_title,Journal Tip,Quest Info,,Collect 8 Cars,收集 8 輛汽車
quest_CarCollectingAOO,Quest,Quest Info,,Collect 8 Cars,收集 8 輛汽車
quest_CarCollecting_subtitleAOO,Quest,Quest Info,,Collect 8 Cars,收集 8 輛汽車
